time,longitude,latitude,snr_[MJ/m2],tp_[mm]
2015-09-29,8.125,48.125,5.345595,8.326673e-14
2015-09-30,8.125,48.125,5.26007,8.326673e-14
2015-10-01,8.125,48.125,5.1245365,0.0
2015-10-02,8.125,48.125,6.1067705,0.028882066
2015-10-03,8.125,48.125,5.5787153,0.14501092
2015-10-04,8.125,48.125,5.6191177,15.319507
2015-10-05,8.125,48.125,5.0793176,2.0891278
2015-10-06,8.125,48.125,2.3541586,6.144219
2015-10-07,8.125,48.125,3.8618417,4.7126956
2015-10-08,8.125,48.125,3.294666,0.10450218
2015-10-09,8.125,48.125,3.1767714,0.24747518
2015-10-10,8.125,48.125,2.7071505,0.014649468
2015-10-11,8.125,48.125,2.1122386,0.006499038
2015-10-12,8.125,48.125,3.5263443,0.0
2015-10-13,8.125,48.125,0.6033534,2.8551898
2015-10-14,8.125,48.125,2.0475118,1.8404102
2015-10-15,8.125,48.125,1.4782236,2.43442
2015-10-16,8.125,48.125,1.4860622,0.9203274
2015-10-17,8.125,48.125,2.193067,0.3429741
2015-10-18,8.125,48.125,2.913468,0.45679906
2015-10-19,8.125,48.125,2.680935,0.296389
2015-10-20,8.125,48.125,1.4660057,0.3427942
2015-10-21,8.125,48.125,1.6092057,0.010822282
2015-10-22,8.125,48.125,0.4780932,1.7699248
2015-10-23,8.125,48.125,1.04689,0.5473004
2015-10-24,8.125,48.125,2.791309,0.0015052668
2015-10-25,8.125,48.125,1.5011611,0.22908014
2015-10-26,8.125,48.125,2.1840413,0.0011949274
2015-10-27,8.125,48.125,2.0550017,0.0
2015-10-28,8.125,48.125,2.5496361,7.7414746
2015-10-29,8.125,48.125,1.9244703,3.6372273
2015-10-30,8.125,48.125,1.6235121,0.0
2015-10-31,8.125,48.125,1.7561442,0.0009559419
2015-11-01,8.125,48.125,1.2174445,-1.6653345e-13
2015-11-02,8.125,48.125,1.0295763,-1.6653345e-13
2015-11-03,8.125,48.125,1.3898298,0.009035867
2015-11-04,8.125,48.125,1.5657923,-1.6653345e-13
2015-11-05,8.125,48.125,1.8011117,-1.6653345e-13
2015-11-06,8.125,48.125,2.4549232,0.9222156
2015-11-07,8.125,48.125,2.033983,0.6993828
2015-11-08,8.125,48.125,1.0290099,0.0016111048
2015-11-09,8.125,48.125,-0.33822244,0.7063575
2015-11-10,8.125,48.125,1.0358171,0.027097123
2015-11-11,8.125,48.125,0.51558334,-1.6653345e-13
2015-11-12,8.125,48.125,0.2589144,-1.6653345e-13
2015-11-13,8.125,48.125,1.1550208,2.0355105
2015-11-14,8.125,48.125,1.0948404,0.7651573
2015-11-15,8.125,48.125,0.7858498,0.26406038
2015-11-16,8.125,48.125,-0.79289836,0.006127292
2015-11-17,8.125,48.125,0.9784389,6.1784773
2015-11-18,8.125,48.125,0.43200275,2.6965766
2015-11-19,8.125,48.125,0.89149094,2.4491327
2015-11-20,8.125,48.125,0.2320942,57.902927
2015-11-21,8.125,48.125,-0.96059304,6.5034966
2015-11-22,8.125,48.125,-0.01725647,5.03471
2015-11-23,8.125,48.125,-0.7039295,0.78446853
2015-11-24,8.125,48.125,0.092777595,0.6985392
2015-11-25,8.125,48.125,0.55934787,10.260651
2015-11-26,8.125,48.125,0.23554951,5.0572796
2015-11-27,8.125,48.125,-0.12865165,0.001049765
2015-11-28,8.125,48.125,-1.3360554,4.2729053
2015-11-29,8.125,48.125,-0.26011664,6.4528484
2015-11-30,8.125,48.125,0.70868176,8.323366
2015-12-01,8.125,48.125,0.003567013,18.939941
2015-12-02,8.125,48.125,-0.3074853,0.0073031043
2015-12-03,8.125,48.125,-1.1358799,0.0
2015-12-04,8.125,48.125,-1.3475909,1.3729273
2015-12-05,8.125,48.125,-0.051274534,0.011825582
2015-12-06,8.125,48.125,-0.79324996,0.11836967
2015-12-07,8.125,48.125,-0.67448324,0.017641678
2015-12-08,8.125,48.125,-1.3713565,0.0
2015-12-09,8.125,48.125,0.48248905,7.524037
2015-12-10,8.125,48.125,-1.2260305,0.0
2015-12-11,8.125,48.125,-1.5074221,0.012618565
2015-12-12,8.125,48.125,-0.7740817,0.10436758
2015-12-13,8.125,48.125,-1.501359,0.0371481
2015-12-14,8.125,48.125,-1.1600078,0.0
2015-12-15,8.125,48.125,-0.8106392,0.00031628876
2015-12-16,8.125,48.125,0.5450632,9.531349
2015-12-17,8.125,48.125,-0.53167456,0.10992883
2015-12-18,8.125,48.125,-0.9030389,0.52078557
2015-12-19,8.125,48.125,-0.82723796,0.0
2015-12-20,8.125,48.125,-1.1828555,0.0
2015-12-21,8.125,48.125,-1.6358112,5.7338495
2015-12-22,8.125,48.125,-0.46946135,0.0
2015-12-23,8.125,48.125,-1.72099,0.35517496
2015-12-24,8.125,48.125,-1.1361244,0.00240289
2015-12-25,8.125,48.125,-1.7508756,0.007935682
2015-12-26,8.125,48.125,-2.067343,0.0
2015-12-27,8.125,48.125,-2.176453,0.0
2015-12-28,8.125,48.125,-2.2500355,0.0
2015-12-29,8.125,48.125,-0.16318813,0.12441216
2015-12-30,8.125,48.125,-0.3848817,0.010149703
2015-12-31,8.125,48.125,-0.9014659,2.448864
2016-01-01,8.125,48.125,-0.12608305,1.0983182
2016-01-02,8.125,48.125,-0.43436477,5.9589157
2016-01-03,8.125,48.125,0.42566743,2.3489008
2016-01-04,8.125,48.125,-0.69903827,13.371052
2016-01-05,8.125,48.125,-0.9395021,5.1348705
2016-01-06,8.125,48.125,-0.64489263,3.2172422
2016-01-07,8.125,48.125,-0.9080317,7.427324
2016-01-08,8.125,48.125,0.41601318,4.2733216
2016-01-09,8.125,48.125,-0.058642536,2.5479033
2016-01-10,8.125,48.125,-0.539367,8.592093
2016-01-11,8.125,48.125,0.1401768,16.402176
2016-01-12,8.125,48.125,-0.011460413,13.45953
2016-01-13,8.125,48.125,-1.1579019,7.925534
2016-01-14,8.125,48.125,-1.0437838,1.9215022
2016-01-15,8.125,48.125,-0.7492778,10.126337
2016-01-16,8.125,48.125,-0.8886373,4.9922695
2016-01-17,8.125,48.125,-1.0230509,4.6056924
2016-01-18,8.125,48.125,-1.2621177,0.0002353901
2016-01-19,8.125,48.125,0.5450849,0.25029966
2016-01-20,8.125,48.125,-0.33514765,0.053138975
2016-01-21,8.125,48.125,-0.9935373,0.0
2016-01-22,8.125,48.125,-0.5344064,0.103394076
2016-01-23,8.125,48.125,0.771157,3.7310097
2016-01-24,8.125,48.125,-0.54858863,0.041506663
2016-01-25,8.125,48.125,0.17515504,0.0
2016-01-26,8.125,48.125,0.60225934,0.0
2016-01-27,8.125,48.125,0.14144321,0.0095528
2016-01-28,8.125,48.125,-0.47525987,7.348186
2016-01-29,8.125,48.125,1.1157188,1.7293503
2016-01-30,8.125,48.125,0.4888935,13.925981
2016-01-31,8.125,48.125,0.49199316,27.148495
2016-02-01,8.125,48.125,1.0731564,6.070472
2016-02-02,8.125,48.125,1.3422763,1.2835652
2016-02-03,8.125,48.125,0.10167564,13.931464
2016-02-04,8.125,48.125,0.61918116,13.923121
2016-02-05,8.125,48.125,1.2849445,0.9824263
2016-02-06,8.125,48.125,0.5433238,0.0
2016-02-07,8.125,48.125,-1.1983519,4.077442
2016-02-08,8.125,48.125,0.2825325,12.884747
2016-02-09,8.125,48.125,0.25733998,14.913962
2016-02-10,8.125,48.125,0.62979186,6.716463
2016-02-11,8.125,48.125,1.4117252,0.62952244
2016-02-12,8.125,48.125,2.34751,3.8348632
2016-02-13,8.125,48.125,1.4558277,12.652726
2016-02-14,8.125,48.125,0.291007,10.837757
2016-02-15,8.125,48.125,1.3609118,2.1547055
2016-02-16,8.125,48.125,1.9338696,0.17876577
2016-02-17,8.125,48.125,1.0285034,0.053187072
2016-02-18,8.125,48.125,2.8593848,0.18415459
2016-02-19,8.125,48.125,2.3951907,4.5402308
2016-02-20,8.125,48.125,0.015744213,10.183111
2016-02-21,8.125,48.125,1.4020337,7.104214
2016-02-22,8.125,48.125,3.22782,0.17545083
2016-02-23,8.125,48.125,-0.25162438,14.743277
2016-02-24,8.125,48.125,3.1451395,0.76573163
2016-02-25,8.125,48.125,2.6600885,6.993779
2016-02-26,8.125,48.125,2.7028399,0.0005937668
2016-02-27,8.125,48.125,3.428282,0.0
2016-02-28,8.125,48.125,2.1102967,0.39320365
2016-02-29,8.125,48.125,1.7810264,2.6070383
2016-03-01,8.125,48.125,4.1426854,2.3428683
2016-03-02,8.125,48.125,0.43774498,13.114159
2016-03-03,8.125,48.125,2.4219027,7.724745
2016-03-04,8.125,48.125,2.4185002,7.460959
2016-03-05,8.125,48.125,2.4920313,12.762038
2016-03-06,8.125,48.125,4.0128536,8.997006
2016-03-07,8.125,48.125,4.942086,1.9890997
2016-03-08,8.125,48.125,3.6627629,6.219732
2016-03-09,8.125,48.125,5.063073,0.0018859918
2016-03-10,8.125,48.125,5.002408,0.0
2016-03-11,8.125,48.125,4.1018076,0.0
2016-03-12,8.125,48.125,4.4340477,0.014708039
2016-03-13,8.125,48.125,4.325724,0.015585472
2016-03-14,8.125,48.125,5.3069434,0.0006286639
2016-03-15,8.125,48.125,3.6685472,2.7228608
2016-03-16,8.125,48.125,5.3641853,0.055590495
2016-03-17,8.125,48.125,6.857855,0.0
2016-03-18,8.125,48.125,7.8072367,0.0
2016-03-19,8.125,48.125,7.9804373,0.0
2016-03-20,8.125,48.125,8.499524,0.0020736922
2016-03-21,8.125,48.125,5.277357,0.093728825
2016-03-22,8.125,48.125,4.999384,0.024884304
2016-03-23,8.125,48.125,6.441483,2.8657405
2016-03-24,8.125,48.125,5.9951982,0.026990779
2016-03-25,8.125,48.125,2.4176536,10.24725
2016-03-26,8.125,48.125,6.674625,1.613767
2016-03-27,8.125,48.125,2.0493066,1.2870904
2016-03-28,8.125,48.125,4.9145985,2.6344414
2016-03-29,8.125,48.125,7.919582,1.2158582
2016-03-30,8.125,48.125,3.359394,3.6780574
2016-03-31,8.125,48.125,8.7412615,0.8082609
2016-04-01,8.125,48.125,2.313072,0.69279444
2016-04-02,8.125,48.125,10.026496,1.6653345e-13
2016-04-03,8.125,48.125,9.880163,0.61724764
2016-04-04,8.125,48.125,5.6276693,4.304397
2016-04-05,8.125,48.125,3.6517155,9.04864
2016-04-06,8.125,48.125,7.783781,0.49234477
2016-04-07,8.125,48.125,4.890846,2.4670224
2016-04-08,8.125,48.125,8.190306,0.16910948
2016-04-09,8.125,48.125,4.8691726,0.741202
2016-04-10,8.125,48.125,8.6479225,0.010221241
2016-04-11,8.125,48.125,11.4349375,0.7587794
2016-04-12,8.125,48.125,11.511163,5.6635265
2016-04-13,8.125,48.125,3.9505553,6.251581
2016-04-14,8.125,48.125,9.4487505,1.965236
2016-04-15,8.125,48.125,5.798867,12.005231
2016-04-16,8.125,48.125,5.600347,15.248764
2016-04-17,8.125,48.125,6.2242823,17.754549
2016-04-18,8.125,48.125,6.480878,4.112031
2016-04-19,8.125,48.125,11.458988,0.00045442177
2016-04-20,8.125,48.125,12.738118,1.6653345e-13
2016-04-21,8.125,48.125,12.71823,1.6653345e-13
2016-04-22,8.125,48.125,9.535836,0.034536052
2016-04-23,8.125,48.125,3.614305,6.0352573
2016-04-24,8.125,48.125,12.103472,3.1252308
2016-04-25,8.125,48.125,9.400155,3.5809298
2016-04-26,8.125,48.125,3.6359258,17.403313
2016-04-27,8.125,48.125,10.822825,2.9070942
2016-04-28,8.125,48.125,12.349436,0.64865243
2016-04-29,8.125,48.125,9.744349,0.006019464
2016-04-30,8.125,48.125,11.208015,25.047817
2016-05-01,8.125,48.125,5.9550276,11.635891
2016-05-02,8.125,48.125,12.22909,0.027836094
2016-05-03,8.125,48.125,8.584283,7.22718
2016-05-04,8.125,48.125,12.45372,0.13743089
2016-05-05,8.125,48.125,14.606451,0.0
2016-05-06,8.125,48.125,14.504819,0.028874272
2016-05-07,8.125,48.125,13.698642,0.17582637
2016-05-08,8.125,48.125,14.489528,0.07361535
2016-05-09,8.125,48.125,13.9715605,0.27990624
2016-05-10,8.125,48.125,7.069055,6.6883216
2016-05-11,8.125,48.125,9.786012,8.922613
2016-05-12,8.125,48.125,2.7503886,34.100346
2016-05-13,8.125,48.125,4.313216,24.883535
2016-05-14,8.125,48.125,10.5994005,13.174501
2016-05-15,8.125,48.125,10.981607,0.9108615
2016-05-16,8.125,48.125,7.9946566,12.814384
2016-05-17,8.125,48.125,10.632613,0.22493452
2016-05-18,8.125,48.125,12.776581,5.352121
2016-05-19,8.125,48.125,9.901678,9.487364
2016-05-20,8.125,48.125,12.407422,0.0
2016-05-21,8.125,48.125,15.919685,0.0
2016-05-22,8.125,48.125,14.7763405,7.0743566
2016-05-23,8.125,48.125,3.735483,17.984495
2016-05-24,8.125,48.125,4.265805,7.1934958
2016-05-25,8.125,48.125,12.551021,0.002300594
2016-05-26,8.125,48.125,15.829527,0.36546057
2016-05-27,8.125,48.125,14.52544,0.5016806
2016-05-28,8.125,48.125,13.629558,6.5899525
2016-05-29,8.125,48.125,7.8246374,17.274109
2016-05-30,8.125,48.125,4.9576035,11.780388
2016-05-31,8.125,48.125,13.293704,1.676016
2016-06-01,8.125,48.125,10.088484,0.181148
2016-06-02,8.125,48.125,9.297296,2.071969
2016-06-03,8.125,48.125,10.357099,10.234156
2016-06-04,8.125,48.125,8.897799,5.7647734
2016-06-05,8.125,48.125,10.748999,9.692153
2016-06-06,8.125,48.125,14.62344,1.7222233
2016-06-07,8.125,48.125,14.188906,12.359319
2016-06-08,8.125,48.125,9.213109,20.493664
2016-06-09,8.125,48.125,13.193359,3.4691103
2016-06-10,8.125,48.125,14.191026,0.034607876
2016-06-11,8.125,48.125,9.308572,11.299701
2016-06-12,8.125,48.125,8.691364,8.06013
2016-06-13,8.125,48.125,8.269944,11.214441
2016-06-14,8.125,48.125,6.6467338,8.0574255
2016-06-15,8.125,48.125,12.4552965,2.2447863
2016-06-16,8.125,48.125,8.668536,10.843876
2016-06-17,8.125,48.125,13.370925,6.560389
2016-06-18,8.125,48.125,13.178034,1.6701671
2016-06-19,8.125,48.125,10.634848,2.6324587
2016-06-20,8.125,48.125,13.633603,1.7055619
2016-06-21,8.125,48.125,6.110838,2.6828525
2016-06-22,8.125,48.125,18.217285,0.0
2016-06-23,8.125,48.125,17.103792,0.012584683
2016-06-24,8.125,48.125,16.214428,0.3090264
2016-06-25,8.125,48.125,9.030695,21.878044
2016-06-26,8.125,48.125,12.910583,1.2876959
2016-06-27,8.125,48.125,12.114361,0.0024611512
2016-06-28,8.125,48.125,12.198173,1.0254241
2016-06-29,8.125,48.125,13.217108,1.0358049
2016-06-30,8.125,48.125,10.848928,2.0522673
2016-07-01,8.125,48.125,14.6976185,0.38734463
2016-07-02,8.125,48.125,6.7737446,8.39526
2016-07-03,8.125,48.125,11.049518,0.03841221
2016-07-04,8.125,48.125,13.9842825,0.0
2016-07-05,8.125,48.125,13.912343,0.35636738
2016-07-06,8.125,48.125,15.617943,0.039220907
2016-07-07,8.125,48.125,16.752033,0.0
2016-07-08,8.125,48.125,16.97922,0.0013025508
2016-07-09,8.125,48.125,16.944233,0.0
2016-07-10,8.125,48.125,17.167898,0.0
2016-07-11,8.125,48.125,13.091367,13.306197
2016-07-12,8.125,48.125,5.5261073,9.899714
2016-07-13,8.125,48.125,11.078387,7.365675
2016-07-14,8.125,48.125,13.491853,4.85689
2016-07-15,8.125,48.125,10.690503,0.63001126
2016-07-16,8.125,48.125,14.662575,0.0
2016-07-17,8.125,48.125,15.337265,0.008857345
2016-07-18,8.125,48.125,15.517689,0.01414533
2016-07-19,8.125,48.125,16.00047,0.17731957
2016-07-20,8.125,48.125,16.441051,0.0
2016-07-21,8.125,48.125,14.822756,1.7798616
2016-07-22,8.125,48.125,11.980053,12.151929
2016-07-23,8.125,48.125,13.417896,1.2429533
2016-07-24,8.125,48.125,12.765136,1.0145838
2016-07-25,8.125,48.125,12.796871,0.4608852
2016-07-26,8.125,48.125,12.969182,2.9065032
2016-07-27,8.125,48.125,14.474521,0.038473994
2016-07-28,8.125,48.125,11.519593,0.18551633
2016-07-29,8.125,48.125,11.984442,0.21845037
2016-07-30,8.125,48.125,13.864847,0.9977361
2016-07-31,8.125,48.125,5.900003,19.53152
2016-08-01,8.125,48.125,11.81539,0.051185984
2016-08-02,8.125,48.125,5.5883884,2.1014433
2016-08-03,8.125,48.125,12.739004,0.0017046854
2016-08-04,8.125,48.125,11.615038,12.975807
2016-08-05,8.125,48.125,8.285336,3.4501064
2016-08-06,8.125,48.125,10.3158455,0.17005476
2016-08-07,8.125,48.125,14.179526,0.0
2016-08-08,8.125,48.125,12.169194,0.025164975
2016-08-09,8.125,48.125,5.6444106,1.7960402
2016-08-10,8.125,48.125,11.144042,0.6140386
2016-08-11,8.125,48.125,9.889557,0.083097324
2016-08-12,8.125,48.125,8.369006,0.7594669
2016-08-13,8.125,48.125,13.899522,0.0
2016-08-14,8.125,48.125,13.158187,0.0
2016-08-15,8.125,48.125,12.8236065,0.6147736
2016-08-16,8.125,48.125,12.055707,0.024289377
2016-08-17,8.125,48.125,10.330119,0.11832025
2016-08-18,8.125,48.125,7.286709,7.477701
2016-08-19,8.125,48.125,10.52308,0.42774174
2016-08-20,8.125,48.125,2.190838,11.464545
2016-08-21,8.125,48.125,9.155736,0.20071216
2016-08-22,8.125,48.125,10.391751,0.0
2016-08-23,8.125,48.125,12.632837,0.0
2016-08-24,8.125,48.125,11.945076,0.0
2016-08-25,8.125,48.125,11.887737,0.0
2016-08-26,8.125,48.125,12.029513,0.0
2016-08-27,8.125,48.125,11.46022,0.25865602
2016-08-28,8.125,48.125,10.65374,0.0
2016-08-29,8.125,48.125,7.392926,2.1222644
2016-08-30,8.125,48.125,8.585917,0.0
2016-08-31,8.125,48.125,11.183074,0.024030978
2016-09-01,8.125,48.125,9.085545,0.04256757
2016-09-02,8.125,48.125,10.586952,-8.326673e-14
2016-09-03,8.125,48.125,8.184017,-8.326673e-14
2016-09-04,8.125,48.125,5.1716847,3.7631392
2016-09-05,8.125,48.125,4.5168514,3.188745
2016-09-06,8.125,48.125,7.787599,0.0018116799
2016-09-07,8.125,48.125,9.317749,-8.326673e-14
2016-09-08,8.125,48.125,9.8551655,-8.326673e-14
2016-09-09,8.125,48.125,9.135371,0.12938856
2016-09-10,8.125,48.125,8.676154,0.07195996
2016-09-11,8.125,48.125,8.598529,0.48216224
2016-09-12,8.125,48.125,8.626188,0.13994405
2016-09-13,8.125,48.125,8.544496,0.00084292213
2016-09-14,8.125,48.125,7.9522777,0.069969445
2016-09-15,8.125,48.125,3.747907,1.9788926
2016-09-16,8.125,48.125,2.9634714,3.7842574
2016-09-17,8.125,48.125,6.348848,1.6282017
2016-09-18,8.125,48.125,0.46656644,28.7736
2016-09-19,8.125,48.125,5.6429696,0.70018846
2016-09-20,8.125,48.125,3.4828596,0.44141686
2016-09-21,8.125,48.125,5.6462703,-8.326673e-14
2016-09-22,8.125,48.125,7.0809183,-8.326673e-14
2016-09-23,8.125,48.125,5.9250655,0.00090583996
2016-09-24,8.125,48.125,6.872605,-8.326673e-14
2016-09-25,8.125,48.125,6.9503508,0.0046360716
2016-09-26,8.125,48.125,4.1295066,4.9942756
2016-09-27,8.125,48.125,5.9072857,5.655151
2016-09-28,8.125,48.125,6.0087557,0.0006951094
2016-09-29,8.125,48.125,6.3425026,-8.326673e-14
2016-09-30,8.125,48.125,5.2555423,0.0013902189
2016-10-01,8.125,48.125,2.3934379,2.904685
2016-10-02,8.125,48.125,5.236835,0.59740716
2016-10-03,8.125,48.125,4.384092,0.16106714
2016-10-04,8.125,48.125,3.9753506,0.0008827621
2016-10-05,8.125,48.125,4.053628,8.326673e-14
2016-10-06,8.125,48.125,2.3921597,0.0014559263
2016-10-07,8.125,48.125,1.7693928,0.3341594
2016-10-08,8.125,48.125,3.5107677,1.0711013
2016-10-09,8.125,48.125,3.4485574,8.351656
2016-10-10,8.125,48.125,2.845387,1.8341768
2016-10-11,8.125,48.125,3.545999,0.49602395
2016-10-12,8.125,48.125,2.9700046,0.00022069052
2016-10-13,8.125,48.125,2.4881198,0.0011034525
2016-10-14,8.125,48.125,1.4366773,0.6764062
2016-10-15,8.125,48.125,2.0887263,0.024602259
2016-10-16,8.125,48.125,3.7777958,0.0037946147
2016-10-17,8.125,48.125,1.6979026,3.2307851
2016-10-18,8.125,48.125,3.4446492,3.8191373
2016-10-19,8.125,48.125,2.5375686,4.322466
2016-10-20,8.125,48.125,1.5782721,1.4271764
2016-10-21,8.125,48.125,2.7807472,5.8158474
2016-10-22,8.125,48.125,1.8975306,0.010125592
2016-10-23,8.125,48.125,0.61557806,4.233149
2016-10-24,8.125,48.125,2.0984907,2.411416
2016-10-25,8.125,48.125,2.5271308,14.84421
2016-10-26,8.125,48.125,2.4408717,0.007302647
2016-10-27,8.125,48.125,2.6515489,8.326673e-14
2016-10-28,8.125,48.125,2.269792,0.013037444
2016-10-29,8.125,48.125,1.9545552,8.326673e-14
2016-10-30,8.125,48.125,1.278368,8.326673e-14
2016-10-31,8.125,48.125,1.3373442,0.0011034525
2016-11-01,8.125,48.125,1.518534,0.042334214
2016-11-02,8.125,48.125,-0.29780006,3.1986227
2016-11-03,8.125,48.125,0.83827454,0.0
2016-11-04,8.125,48.125,0.6854186,0.051353943
2016-11-05,8.125,48.125,1.4245926,12.960068
2016-11-06,8.125,48.125,1.090978,5.846212
2016-11-07,8.125,48.125,0.7947256,0.38260016
2016-11-08,8.125,48.125,0.29288524,1.2775779
2016-11-09,8.125,48.125,0.13345501,9.568048
2016-11-10,8.125,48.125,1.3330888,13.520751
2016-11-11,8.125,48.125,1.2735782,17.031416
2016-11-12,8.125,48.125,0.795445,0.15056865
2016-11-13,8.125,48.125,0.36202267,0.04587222
2016-11-14,8.125,48.125,-0.5351137,0.0
2016-11-15,8.125,48.125,0.4375404,0.73671967
2016-11-16,8.125,48.125,0.95443934,6.6556563
2016-11-17,8.125,48.125,0.33199862,3.4645078
2016-11-18,8.125,48.125,0.26054898,11.459233
2016-11-19,8.125,48.125,-0.58380306,8.872309
2016-11-20,8.125,48.125,-0.10904857,0.0
2016-11-21,8.125,48.125,-1.0371001,0.28728235
2016-11-22,8.125,48.125,0.13359326,1.1799577
2016-11-23,8.125,48.125,-0.5419543,0.059877444
2016-11-24,8.125,48.125,-0.6603048,0.00080287224
2016-11-25,8.125,48.125,0.36014625,0.8250135
2016-11-26,8.125,48.125,0.8285182,0.9082462
2016-11-27,8.125,48.125,-0.55964553,0.24937621
2016-11-28,8.125,48.125,-1.9962322,0.003941689
2016-11-29,8.125,48.125,-2.696811,0.0
2016-11-30,8.125,48.125,-1.4411019,0.0026520167
2016-12-01,8.125,48.125,-0.8913083,1.6653345e-13
2016-12-02,8.125,48.125,-0.33669347,0.05295422
2016-12-03,8.125,48.125,-0.5556754,0.00074422255
2016-12-04,8.125,48.125,-1.8376268,1.6653345e-13
2016-12-05,8.125,48.125,-1.1571635,1.6653345e-13
2016-12-06,8.125,48.125,-0.7730463,1.6653345e-13
2016-12-07,8.125,48.125,-1.5397923,1.6653345e-13
2016-12-08,8.125,48.125,-1.2928358,1.6653345e-13
2016-12-09,8.125,48.125,-1.4143584,1.6653345e-13
2016-12-10,8.125,48.125,-1.2512857,1.6653345e-13
2016-12-11,8.125,48.125,-1.6818111,1.7819506
2016-12-12,8.125,48.125,-0.4043112,0.1626982
2016-12-13,8.125,48.125,-0.45756423,1.6653345e-13
2016-12-14,8.125,48.125,-0.18737306,0.0004512395
2016-12-15,8.125,48.125,-1.2492697,1.6653345e-13
2016-12-16,8.125,48.125,-1.4879369,0.002683907
2016-12-17,8.125,48.125,-0.5606389,1.6653345e-13
2016-12-18,8.125,48.125,0.15199573,0.15810458
2016-12-19,8.125,48.125,-1.6005579,0.015833989
2016-12-20,8.125,48.125,-1.6713979,1.6653345e-13
2016-12-21,8.125,48.125,-1.2537571,1.6653345e-13
2016-12-22,8.125,48.125,-0.33214858,1.2298944
2016-12-23,8.125,48.125,0.7632663,0.83857864
2016-12-24,8.125,48.125,-0.23404783,2.5505302
2016-12-25,8.125,48.125,0.06294416,0.4712216
2016-12-26,8.125,48.125,-0.33610037,2.973246
2016-12-27,8.125,48.125,-1.4167948,0.016756771
2016-12-28,8.125,48.125,-1.8008702,1.6653345e-13
2016-12-29,8.125,48.125,-2.0759616,0.0004512395
2016-12-30,8.125,48.125,-2.4386318,1.6653345e-13
2016-12-31,8.125,48.125,-2.3176997,1.6653345e-13
2017-01-01,8.125,48.125,-2.15896,0.0
2017-01-02,8.125,48.125,-1.1999657,2.66521
2017-01-03,8.125,48.125,-0.5801904,0.06892035
2017-01-04,8.125,48.125,-0.8912802,8.096927
2017-01-05,8.125,48.125,-1.8811218,3.5905955
2017-01-06,8.125,48.125,-2.128026,0.0
2017-01-07,8.125,48.125,0.009037886,0.85383564
2017-01-08,8.125,48.125,0.50998735,2.3855903
2017-01-09,8.125,48.125,-0.24579366,0.106758274
2017-01-10,8.125,48.125,-0.11501577,7.6124377
2017-01-11,8.125,48.125,0.5768449,6.376239
2017-01-12,8.125,48.125,0.5934006,8.587629
2017-01-13,8.125,48.125,-1.0551637,5.173049
2017-01-14,8.125,48.125,-0.5261466,9.287352
2017-01-15,8.125,48.125,-1.0698858,2.6134472
2017-01-16,8.125,48.125,-1.2126843,0.3373438
2017-01-17,8.125,48.125,-1.0976357,0.038664855
2017-01-18,8.125,48.125,-1.2247801,0.0047350167
2017-01-19,8.125,48.125,-1.9456726,0.0016507684
2017-01-20,8.125,48.125,-1.516217,0.0
2017-01-21,8.125,48.125,-1.5116594,0.0
2017-01-22,8.125,48.125,-1.4277438,0.0
2017-01-23,8.125,48.125,-0.95717067,0.0
2017-01-24,8.125,48.125,-0.11384758,0.047025792
2017-01-25,8.125,48.125,-1.0980916,0.0
2017-01-26,8.125,48.125,-1.0874846,0.0
2017-01-27,8.125,48.125,-0.9351274,0.0
2017-01-28,8.125,48.125,-0.69105184,0.0
2017-01-29,8.125,48.125,-0.5964973,0.0
2017-01-30,8.125,48.125,0.40625307,9.60548
2017-01-31,8.125,48.125,0.93972385,21.763865
2017-02-01,8.125,48.125,0.84402287,0.8208608
2017-02-02,8.125,48.125,1.7993203,0.00023366355
2017-02-03,8.125,48.125,1.6038698,4.1773477
2017-02-04,8.125,48.125,0.0675346,6.917644
2017-02-05,8.125,48.125,-0.27421945,7.0189867
2017-02-06,8.125,48.125,2.4319427,0.9423013
2017-02-07,8.125,48.125,2.0393653,1.146954
2017-02-08,8.125,48.125,1.5480821,0.27916545
2017-02-09,8.125,48.125,0.4714944,0.027565619
2017-02-10,8.125,48.125,-0.17656863,0.77850455
2017-02-11,8.125,48.125,1.6906884,0.0058626165
2017-02-12,8.125,48.125,1.1579046,0.020740638
2017-02-13,8.125,48.125,1.5083991,0.0
2017-02-14,8.125,48.125,1.9694151,0.0
2017-02-15,8.125,48.125,2.5955958,0.0
2017-02-16,8.125,48.125,3.360767,0.06312119
2017-02-17,8.125,48.125,2.6612017,6.7897754
2017-02-18,8.125,48.125,2.9540586,0.033072725
2017-02-19,8.125,48.125,2.042512,0.015345347
2017-02-20,8.125,48.125,3.7001119,2.8321826
2017-02-21,8.125,48.125,1.1777638,19.346794
2017-02-22,8.125,48.125,2.1321015,2.0382774
2017-02-23,8.125,48.125,4.4832144,2.2761972
2017-02-24,8.125,48.125,2.802171,6.269734
2017-02-25,8.125,48.125,4.0826483,0.0
2017-02-26,8.125,48.125,1.6911936,0.0
2017-02-27,8.125,48.125,4.427375,0.7083682
2017-02-28,8.125,48.125,2.534231,21.628248
2017-03-01,8.125,48.125,2.5371742,10.423586
2017-03-02,8.125,48.125,5.5811353,7.0282917
2017-03-03,8.125,48.125,2.6077065,0.0
2017-03-04,8.125,48.125,3.3575764,2.9911938
